TS DB-Utility - Vers.: 3.6.02 
All Rights Reserved.
Copyright (C) 2003-2011 by Carl-Heinz Rave(CarlosHR)
 ---> Number of references from world-file(s) to section 40697 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40696 AND 40697 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40698 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40700 AND 40701 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40702 AND 40703 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40705 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40704 AND 40705 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40706 AND 40707 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40708 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40710 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40712 AND 40713 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40714 AND 40715 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40716 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40718 AND 40719 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40720 AND 40721 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40722 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40724 AND 40725 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40727 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40726 AND 40727 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40728 AND 40729 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40731 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40730 AND 40731 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40732 AND 40733 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40735 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40734 AND 40735 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40736 AND 40737 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40738 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40741 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40740 AND 40741 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40742 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40745 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40744 AND 40745 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40746 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40748 AND 40749 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40750 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40752 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40754 AND 40755 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40756 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40758 AND 40759 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40760 AND 40761 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40762 AND 40763 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40764 AND 40765 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40767 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40766 AND 40767 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40768 AND 40769 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40770 AND 40771 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40772 AND 40773 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40774 AND 40775 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40776 AND 40777 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40778 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40780 AND 40781 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40782 AND 40783 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40784 AND 40785 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40786 AND 40787 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40788 AND 40789 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40790 AND 40791 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40792 AND 40793 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40794 AND 40795 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40796 AND 40797 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40799 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40798 AND 40799 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40800 AND 40801 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40802 AND 40803 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40804 AND 40805 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40806 AND 40807 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40809 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40808 AND 40809 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40810 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40813 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40812 AND 40813 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40814 AND 40815 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40816 AND 40817 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40818 AND 40819 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40820 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40822 AND 40823 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40824 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40826 AND 40827 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40828 AND 40829 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40830 AND 40831 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40832 AND 40833 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40834 AND 40835 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40836 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40839 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40838 AND 40839 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40841 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40840 AND 40841 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40842 AND 40843 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40845 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40844 AND 40845 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40846 AND 40847 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40849 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40848 AND 40849 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40850 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40852 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40854 AND 40855 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40856 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40858 AND 40859 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40860 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40863 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40862 AND 40863 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40864 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40867 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40866 AND 40867 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40868 AND 40869 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40870 AND 40871 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40872 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40874 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40876 AND 40877 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40878 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40880 AND 40881 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40883 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40882 AND 40883 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40884 AND 40885 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40886 AND 40887 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40889 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40888 AND 40889 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40890 AND 40891 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40892 AND 40893 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40894 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40896 AND 40897 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40899 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40898 AND 40899 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40900 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40903 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40902 AND 40903 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40904 AND 40905 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40906 AND 40907 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40908 AND 40909 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40910 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40912 AND 40913 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40914 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40916 AND 40917 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40918 AND 40919 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40920 AND 40921 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40922 AND 40923 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40925 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40924 AND 40925 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40926 AND 40927 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40928 AND 40929 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40931 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40930 AND 40931 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40933 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40932 AND 40933 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40934 AND 40935 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40936 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40939 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40938 AND 40939 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40940 AND 40941 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40942 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40944 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40946 AND 40947 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40948 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40950 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40952 AND 40953 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40954 AND 40955 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40956 AND 40957 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40958 AND 40959 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40960 AND 40961 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40962 AND 40963 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40964 AND 40965 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40966 AND 40967 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40968 AND 40969 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40970 AND 40971 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40973 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40972 AND 40973 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40974 AND 40975 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40976 AND 40977 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40978 AND 40979 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40980 AND 40981 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40982 AND 40983 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40984 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40986 AND 40987 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40989 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40988 AND 40989 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40990 AND 40991 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 40992 AND 40993 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40995 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40994 AND 40995 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 40996 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 40999 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 40998 AND 40999 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41000 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41003 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41002 AND 41003 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41004 AND 41005 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41006 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41008 AND 41009 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41010 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41012 AND 41013 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41014 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41016 AND 41017 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41018 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41021 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41020 AND 41021 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41022 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41024 AND 41025 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41026 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41028 AND 41029 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41030 AND 41031 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41032 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41035 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41034 AND 41035 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41037 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41036 AND 41037 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41038 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41041 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41040 AND 41041 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41043 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41042 AND 41043 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41044 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41046 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41048 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41050 AND 41051 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41052 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41054 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41056 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41059 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41058 AND 41059 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41060 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41063 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41062 AND 41063 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41064 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41066 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41068 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41070 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41072 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41074 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41076 AND 41077 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41078 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41080 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41082 AND 41083 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41084 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41087 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41086 AND 41087 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41088 AND 41089 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41091 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41090 AND 41091 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41092 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41094 AND 41095 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41096 AND 41097 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41098 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41100 AND 41101 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41102 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41104 AND 41105 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41106 AND 41107 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41108 AND 41109 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41110 AND 41111 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41112 AND 41113 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41114 AND 41115 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41116 AND 41117 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41118 AND 41119 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41120 AND 41121 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41122 AND 41123 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41124 AND 41125 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41126 AND 41127 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41128 AND 41129 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41130 AND 41131 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41133 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41132 AND 41133 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41134 AND 41135 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41136 AND 41137 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41138 AND 41139 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41140 AND 41141 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41142 AND 41143 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41144 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41147 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41146 AND 41147 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41148 AND 41149 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41150 AND 41151 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41152 AND 41153 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41155 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41154 AND 41155 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41157 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41156 AND 41157 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41158 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41161 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41160 AND 41161 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41163 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41162 AND 41163 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41165 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41164 AND 41165 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41166 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41168 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41170 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41172 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41174 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41176 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41178 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41180 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41182 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41184 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41186 AND 41187 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41188 AND 41189 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41191 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41190 AND 41191 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41192 AND 41193 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41194 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41197 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41196 AND 41197 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41198 AND 41199 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41200 AND 41201 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41202 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41205 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41204 AND 41205 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41206 AND 41207 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41208 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41210 AND 41211 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41213 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41212 AND 41213 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41215 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41214 AND 41215 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41216 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41218 AND 41219 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41220 AND 41221 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41223 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41222 AND 41223 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41224 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41226 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41228 AND 41229 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41230 AND 41231 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41232 AND 41233 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41234 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41236 AND 41237 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41238 AND 41239 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41240 AND 41241 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41242 AND 41243 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41244 AND 41245 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41246 AND 41247 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41249 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41248 AND 41249 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41250 AND 41251 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41253 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41252 AND 41253 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41255 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41254 AND 41255 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41256 AND 41257 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41258 AND 41259 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41260 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41262 AND 41263 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41264 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41266 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41268 AND 41269 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41270 AND 41271 from track-database is invalid! (expected=1, found=0)
 ---> Number of references from world-file(s) to section 41273 is incorrect! (expected=1, found=0)
 ---> Sum of references to Section 41272 AND 41273 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41274 AND 41275 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41276 AND 41277 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41278 AND 41279 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41280 AND 41281 from track-database is invalid! (expected=1, found=0)
 ---> Sum of references to Section 41282 AND 41283 from track-database is invalid! (expected=1, found=0)
 ---> Number of references to Section 41284 from track-database is invalid! (expected=1, found=0)
